Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
SAUER&TROGER - Hass,Potah s krátkými nebezpečnými vroubky a zabudovaným efektem čerstvého přelepení; krátký úder postačuje k bezchybnému vyrotování míče a má vyšší rychlost.,<p>Potah s krátkými nebezpečnými vroubky a zabudovaným efektem čerstvého přelepení; krátký úder postačuje k bezchybnému vyrotování míče a má vyšší rychlost.</p>,H:\Desaka\Stoten\Full_10.01.2025\Photos\SAUER&TROGER - Hass\MainImage\4350_hass-front-web.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\SAUER&TROGER - Hass\GalleryImages\4350_hass-front-web.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 880.0, ""basic_price"": 880.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 880.0, ""basic_price"": 880.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 880.0, ""basic_price"": 880.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 880.0, ""basic_price"": 880.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 880.0, ""basic_price"": 880.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 880.0, ""basic_price"": 880.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/hass/
Der Materialspezialist - Hellcat,"<span id=""result_box"" lang=""cs"" xml:lang=""cs"">Potah typu ""sendvič"" HELLCAT, spojuje účinky krátkých vroubků při blokování nebo útočení a s destrukcí jako u hry s trávou při defenzívě.<br/>Při obranné hře dále od stolu HELLCAT umožňuje velmi kontrolované údery se zcela nepředvídatelnými změnami v rotaci, kdy trajektorie (dráha) míčku je vždy velmi nízká a sohromující rotací !!! Proto je HELLCAT více než vhodnou náhradou ""trávy"" pro hráče, kterým již ""tráva"" nepřijde jako nebezpečný potah !!! <br/>HELLCAT - je necitlivý k rotacím a umožňuje útočné údery, vlastní modernímu potahu ""sendviči"".<br/>HELLCAT - výrazné rušící vlastnosti v kombinaci s nejlepší kontrolními hodnotami.</span>","<p><span id=""result_box"" lang=""cs"" xml:lang=""cs"">Potah typu ""sendvič"" HELLCAT, spojuje účinky krátkých vroubků při blokování nebo útočení a s destrukcí jako u hry s trávou při defenzívě.<br/>Při obranné hře dále od stolu HELLCAT umožňuje velmi kontrolované údery se zcela nepředvídatelnými změnami v rotaci, kdy trajektorie (dráha) míčku je vždy velmi nízká a sohromující rotací !!! Proto je HELLCAT více než vhodnou náhradou ""trávy"" pro hráče, kterým již ""tráva"" nepřijde jako nebezpečný potah !!! <br/>HELLCAT - je necitlivý k rotacím a umožňuje útočné údery, vlastní modernímu potahu ""sendviči"".<br/>HELLCAT - výrazné rušící vlastnosti v kombinaci s nejlepší kontrolními hodnotami.</span></p> <p><span lang=""cs"" xml:lang=""cs"">rychlost 93  /  rotace 84  /  kontrola 95  </span></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Hellcat\MainImage\2446_der-materialspezialist-hellcat.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Hellcat\GalleryImages\2446_der-materialspezialist-hellcat.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""OX""}, ""current_price"": 900.0, ""basic_price"": 900.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 900.0, ""basic_price"": 900.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 900.0, ""basic_price"": 900.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""OX""}, ""current_price"": 900.0, ""basic_price"": 900.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 900.0, ""basic_price"": 900.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 900.0, ""basic_price"": 900.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/hellcat/
Butterfly - Impartial XB,"<strong><span style=""font-size: large;"">Útočný sendvič s maximem rychlosti.<br/>Potah na stolní tenis Impartial XB typu sendvič (krátké široké vroubky) z kolekce Butterfly 2017. <br/><br/>Tento sendvič disponuje speciálně vyvinutou strukturou vroubků, tvrdší než Impartial XS. V kombinaci s dynamickou High-tension houbou se jedná o zbraň, která je schopna vyprodukovat kvalitní rotaci a predevším vysokou dynamiku v útočných úderech.<br/><br/>Potah vhodný pro útočný typ hráčů, kteří preferují hru u stolu s maximem rychlosti.</span></strong>","<p><strong><span style=""font-size: large;"">Útočný sendvič s maximem rychlosti.<br/>Potah na stolní tenis Impartial XB typu sendvič (krátké široké vroubky) z kolekce Butterfly 2017. <br/><br/>Tento sendvič disponuje speciálně vyvinutou strukturou vroubků, tvrdší než Impartial XS. V kombinaci s dynamickou High-tension houbou se jedná o zbraň, která je schopna vyprodukovat kvalitní rotaci a predevším vysokou dynamiku v útočných úderech.<br/><br/>Potah vhodný pro útočný typ hráčů, kteří preferují hru u stolu s maximem rychlosti.</span></strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Impartial XB\MainImage\3639_xb.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Impartial XB\GalleryImages\3639_xb.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""max""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""max""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/impartial-xb/
Butterfly - Impartial XS,Útočný sendvič s maximem rotace.,"<p>Útočný sendvič s maximem rotace.</p> <p> </p> <p><br/>Potah na stolní tenis Impartial XS typu sendvič (krátké široké vroubky) z kolekce Butterfly 2017. Tento sendvič disponuje speciálně vyvinutou strukturou vroubků, mekčí než Impartial XB. V kombinaci s dynamickou High-tension houbou se jedná o zbraň, která je schopna vyprodukovat hodně rotace v útočných úderech. <br/><br/>Potah je vhodný pro útočný typ hráčů.</p> <p> </p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Impartial XS\MainImage\3642_xs.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Butterfly - Impartial XS\GalleryImages\3642_xs.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""max""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,1""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""max""}, ""current_price"": 1290.0, ""basic_price"": 1290.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/impartial-xs/
Spinlord - Keiler,"Velmi rychlý a nebezpečný potah z německé produkce kombinující měkčí topsheet se středně tvrdou houbou (zaručující efekt rychlého lepení); vhodný pro útok i obranu (blok, čop, smash); vynikající kontrola; vyvinut speciálně pro hru s plastovým míčkem.","<p>Velmi rychlý a nebezpečný potah z německé produkce kombinující měkčí topsheet se středně tvrdou houbou (zaručující efekt rychlého lepení); vhodný pro útok i obranu (blok, čop, smash); vynikající kontrola; vyvinut speciálně pro hru s plastovým míčkem.</p> <p>V rychlosti srovnatelný s potahem Waran přičemž jeho vroubky jsou měkčí, delší a více kuželovitého tvaru.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Spinlord - Keiler\MainImage\3996_keiler.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Spinlord - Keiler\GalleryImages\3996_keiler.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""OX""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,2""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""OX""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,2""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 650.0, ""basic_price"": 650.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/sedvice/keiler/
Friendship - Legend 105,"Nový sendvič je zhotovený z přírodního kaučuku (vrchní guma) a z měkké (H34) světle zelené houby. Jeho řadové vroubky zvyšují rotaci při topspinových úderech nebo čopech. Nejvyšší hodnoty u sendvičových potahů, zároveň však také produkuje rychle klesající míček. Rychlostně je o něco málo pomalejší ve srovnání s Haifu Dolphin a Palio Flying, ale je účinnější!!! Vyznačuje se i delší životností než ostatní sendviče. Potah vhodný pro útočný přímý úder a pro topspin !!!","<p>Nový sendvič je zhotovený z přírodního kaučuku (vrchní guma) a z měkké (H34) světle zelené houby. Jeho řadové vroubky zvyšují rotaci při topspinových úderech nebo čopech. Nejvyšší hodnoty u sendvičových potahů, zároveň však také produkuje rychle klesající míček. Rychlostně je o něco málo pomalejší ve srovnání s Haifu Dolphin a Palio Flying, ale je účinnější!!! Vyznačuje se i delší životností než ostatní sendviče. Potah vhodný pro útočný přímý úder a pro topspin !!!</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Friendship - Legend 105\MainImage\2806-1_729-legend-105.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Friendship - Legend 105\GalleryImages\2806-1_729-legend-105.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,9""}, ""current_price"": 730.0, ""basic_price"": 730.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,7""}, ""current_price"": 730.0, ""basic_price"": 730.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/legend-105/
Meteor 8512,Velmi pomalý potah.,<p>Velmi pomalý potah.</p>,H:\Desaka\Stoten\Full_10.01.2025\Photos\Meteor 8512\MainImage\8459_61jatywjzrl--ac-sx679.jpg%3F63e24a71,H:\Desaka\Stoten\Full_10.01.2025\Photos\Meteor 8512\GalleryImages\8459_61jatywjzrl--ac-sx679.jpg%3F63e24a71,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""0,5""}, ""current_price"": 500.0, ""basic_price"": 500.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/meteor-8512/
Mizuno - Booster EV,"Tento potah poskytuje pocit stability, zároveň se však řadí mezi velmi rychlé potahy.","<p>Tento potah poskytuje pocit stability, zároveň se však řadí mezi velmi rychlé potahy.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Mizuno - Booster EV\MainImage\8468_81vt-zccdcl--ac-sx425.jpg%3F63e4af16,H:\Desaka\Stoten\Full_10.01.2025\Photos\Mizuno - Booster EV\GalleryImages\8468_81vt-zccdcl--ac-sx425.jpg%3F63e4af16|H:\Desaka\Stoten\Full_10.01.2025\Photos\Mizuno - Booster EV\GalleryImages\8468-1_mizuno-booster-ev.jpg%3F63e4af77,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 630.0, ""basic_price"": 630.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,2""}, ""current_price"": 630.0, ""basic_price"": 630.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 630.0, ""basic_price"": 630.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/mizuno-booster-ev/
Der Materialspezialist - Outkill,"Potah s krátkými vroubky podporující veškeré útočné variace; nezklame ani při bloku v pasivnější hře zaměřené na přesnost; velmi rychlý, ale i přesto dobře kontrolovatelný díky energií nabité měkké houbě se zabudovaným efektem čerstvého přelepení.","<p>Potah s krátkými vroubky podporující veškeré útočné variace; nezklame ani při bloku v pasivnější hře zaměřené na přesnost; velmi rychlý, ale i přesto dobře kontrolovatelný díky energií nabité měkké houbě se zabudovaným efektem čerstvého přelepení.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Outkill\MainImage\4410_outkill.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Outkill\GalleryImages\4410_outkill.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,5""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/outkill/
Friendship - RITC 563-1,"Potah se středně dlouhými vroubky. Podobný potahu RITC 563, ale má větší rozestupy mezi vroubky. Bílá HRS houba. Zřetelné účinky proti topspinu, ale přesto si zachovává spíše charakter sendviče. jako Fr.563 lze tento potah řadit mezi polotrávy, polosendviče.","<p>Potah se středně dlouhými vroubky. Podobný potahu RITC 563, ale má větší rozestupy mezi vroubky. Bílá HRS houba. Zřetelné účinky proti topspinu, ale přesto si zachovává spíše charakter sendviče. jako Fr.563 lze tento potah řadit mezi polotrávy, polosendviče.</p> <p> </p> <p>Rychlost 72 / Spin 75 / Kontrola 80 / Tvrdost houby měkká</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Friendship - RITC 563-1\MainImage\2782-1_out-20563-201.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Friendship - RITC 563-1\GalleryImages\2782-1_out-20563-201.jpg%3F62cac103,"{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""OX""}, ""current_price"": 380.0, ""basic_price"": 380.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Červená"", ""Tloušťka houby"": ""1,8""}, ""current_price"": 380.0, ""basic_price"": 380.0, ""stock_status"": """"}|{""key_value_pairs"": {""Barva"": ""Černá"", ""Tloušťka houby"": ""2,0""}, ""current_price"": 380.0, ""basic_price"": 380.0, ""stock_status"": """"}",https://www.stoten.cz/sedvice/ritc-563-1/
