"KEY","VALUE"
"Donic Poloshirt Fire marine/lime XXS","Dvoubarevné polo s digitálním potiskem vpředu, vhodné pro loga, z lehkého a prodyšného materiálu Drylite. 100% polyester."
"Donic Poloshirt Fire marine/lime XXXL","Dvoubarevné polo s digitálním potiskem, prostor na loga, lehký a prodyšný materiál Drylite."
"Donic Poloshirt Fire marine/lime XXXXL","Dvoubarevné polotričko s digitálním potiskem, vyrobené z prodyšného materiálu Drylite, ideální pro potisk logy klubů nebo sponzorů."
"Donic Poloshirt Fire marine/lime XXXXXL","Donic polokošile FIRE je dvoubarevná, s digitálním tiskem vpředu a místem pro loga vzadu. Lehké a prodyšné Drylite z 100% polyesteru."
"Donic Poloshirt Fire schwarz/hellblau L","Dvoubarevné polo triko s digitálním potiskem vpředu, ideální pro klubová či sponzorská loga, vyrobené z prodyšného materiálu Drylite."
"Donic Poloshirt Fire schwarz/hellblau M","Dvousložkové polo DONIC FIRE z prodyšného materiálu Drylite, ideální pro potisk log, snadno se nosí při stolním tenise."
"Donic Poloshirt Fire schwarz/hellblau S","Dvoubarvé funkční tričko z prodyšného polyesteru vhodné pro potisk log klubu nebo sponzorů."
"Donic Poloshirt Fire schwarz/hellblau XL","Funkční polokošile s digitálním potiskem, ideální pro přidání log. Vyrobeno z prodyšného polyesteru Drylite pro pohodlné nošení."
"Donic Poloshirt Fire schwarz/hellblau XS","Dvoubarevné polotriko s digitalním potiskem vpředu, vyrobeno z lehkého Drylite polyesteru, ideální pro umístění klubových a sponzorských log."
"Donic Poloshirt Fire schwarz/hellblau XXL","Dvoubarevné polotriko z prodyšného materiálu Drylite ideální pro umístění loga klubu nebo sponzora."
"Donic Poloshirt Fire schwarz/hellblau XXS","Dvoudílné polo z funkčního materiálu Drylite s digitálním potiskem vpředu, vzadu pro loga, zajišťuje pohodlí při nošení."
"Donic Poloshirt Fire schwarz/hellblau XXXL","DONIC polokošile FIRE z prodyšného materiálu Drylite s digitálním potiskem poskytuje volný prostor pro klubová či sponzorská loga."
"Donic Poloshirt Fire schwarz/hellblau XXXXL","Dvoubarevné polotričko s digitálním potiskem vpředu, zadní strana pro potisk loga, z lehkého a prodyšného materiálu Drylite."
"Donic Poloshirt Fire schwarz/hellblau XXXXXL","Dvoubarevné polo tričko s digitálním potiskem vpředu, zadní strana pro loga. Lehké, prodyšné, odvádí vlhkost."
"Donic Poloshirt Fire schwarz/rot L","Dvoubarevné polo tričko s digitálním potiskem vpředu, vhodné na přidání log, z prodyšného a lehkého materiálu Drylite."
"Donic Poloshirt Fire schwarz/rot M","Barevné polotričko s digitálním potiskem vpředu, zadní strana pro loga. Prodyšný Drylite materiál, 100% polyester."
"Donic Poloshirt Fire schwarz/rot S","DONIC polokošile FIRE: Dvoubarevná, s prostorem pro loga, z prodyšného materiálu Drylite."
"Donic Poloshirt Fire schwarz/rot XL","Dvoudílné polyesterové polo tričko DONIC FIRE s potiskem vpředu je prodyšné a odvádí vlhkost, což zajišťuje pohodlí při hraní stolního tenisu."
"Donic Poloshirt Fire schwarz/rot XS","Dvoubarevné polotričko s digitálním potiskem vpředu, vzadu volný prostor na loga. Lehký, prodyšný Drylite materiál zajišťuje pohodlí."
"Donic Poloshirt Fire schwarz/rot XXL","Dvoudílné polo tričko s digitálním potiskem vpředu, ideální pro loga klubů nebo sponzorů, vyrobené z prodyšného materiálu Drylite. "
"Donic Poloshirt Fire schwarz/rot XXS","Dvoubarevné polo s digitálním potiskem vpředu, vzadu prostor pro loga, z lehkého a prodyšného materiálu Drylite."
"Donic Poloshirt Fire schwarz/rot XXXL","Dvoubarevné polo s digitálním potiskem vpředu, vzadu prostor pro loga. Prodyšný materiál Drylite zajišťuje pohodlí."
"Donic Poloshirt Fire schwarz/rot XXXXL","Dvoubarvé polo s digitálním potiskem vpředu, vhodné pro potisk logo. Lehký a prodyšný materiál, 100% polyester Drylite."
"Donic Poloshirt Fire schwarz/rot XXXXXL","Dvoubarevné tričko z prodyšného polyesteru Drylite, skvělé pro personalizaci díky volným zádům pro loga klubu či sponzora."
"Donic Poloshirt Rhythm marine/royal L","Polotričko DONIC RHYTHM s digitálním potiskem vepředu, jednobarevným zadním dílem a Drylite technologií pro odvod potu. 100% polyester."
"Donic Poloshirt Rhythm marine/royal M","DONIC polokošile RHYTHM s vícebarevným digitálním potiskem vpředu; zadní strana je jednobarevná, vhodná pro potisk; 100% polyester Drylite."
"Donic Poloshirt Rhythm marine/royal S","DONIC polokošile RHYTHM s vícebarevným potiskem, prodyšná technologie Drylite odvádí pot a udržuje hráče v suchu. Materiál: 100% polyester."
"Donic Poloshirt Rhythm marine/royal XL","DONIC polo tričko RHYTHM z prodyšného polyesteru Drylite, přední strana s vícebarevným potiskem a zadní s prostorem pro další potisky."
"Donic Poloshirt Rhythm marine/royal XS","Polotriko DONIC RHYTHM: Přední strana s vícebarevným potiskem, suchá záda, technologie Drylite. Materiál: 100% polyester."
"Donic Poloshirt Rhythm marine/royal XXL","DONIC tričko RHYTHM s vícebarevným potiskem vpředu, jednobarevné záda pro potisk, Drylite technologie pro odvádění potu a suchou pokožku."
"Donic Poloshirt Rhythm marine/royal XXS","DONIC polotriko RHYTHM: vícebarevný přední potisk, jednobarevný zadní prostor pro potisk, Drylite technologie udržuje sucho, 100% polyester."
"Donic Poloshirt Rhythm marine/royal XXXL","DONIC polokošile RHYTHM s vícebarevným potiskem vpředu a jednobarevným zády, která díky Drylite technologie zůstává suchá. Materiál: 100% polyester."
"Donic Poloshirt Rhythm marine/royal XXXXL","DONIC polotričko RHYTHM s digitálním potiskem vpředu, jednobarevná záda; Drylite technologie udržuje vás v suchu. Materiál: 100% polyester."
"Donic Poloshirt Rhythm marine/royal XXXXXL","Polotričko DONIC RHYTHM s digitálním potiskem, prodyšné s technologií Drylite, udržuje pokožku suchou. Materiál: 100% polyester."
"Donic Poloshirt Rhythm schwarz/lime L","DONIC polokošile RHYTHM: Přední strana s vícebarevným potiskem, jednobarevná záda. Technologie Drylite odvádí pot a udržuje pokožku suchou."
"Donic Poloshirt Rhythm schwarz/lime M","Polokošile DONIC RHYTHM s digitálním potiskem vpředu, jednobarevným zadním prostorem pro potisk a prodyšnou technologii Drylite odvádějící pot."
"Donic Poloshirt Rhythm schwarz/lime S","Pánské polotričko DONIC RHYTHM z prodyšné technologie Drylite, která odvádí pot a udržuje pokožku suchou. 100% polyester."
"Donic Poloshirt Rhythm schwarz/lime XL","Polokošile DONIC RHYTHM: digitální potisk vpředu, jednobarevná záda s prostorem pro potisk, Drylite technologie odvádí pot a udržuje pokožku suchou."
"Donic Poloshirt Rhythm schwarz/lime XS","DONIC polokošile RHYTHM: Přední strana s vícebarevným potiskem, jednobarevná zadní strana pro potisk, materiál 100% polyester Drylite."
"Donic Poloshirt Rhythm schwarz/lime XXL","DONIC Polokošile RHYTHM: prodyšná technologie Drylite odvádí pot a udržuje pokožku suchou, ideální pro potisk. Materiál: 100% polyester Drylite."
"Donic Poloshirt Rhythm schwarz/lime XXS","Pánská polokošile DONIC RHYTHM s digitálním potiskem vpředu, volným místem vzadu pro potisk, z prodyšného materiálu Drylite pro odvod potu."
"Donic Poloshirt Rhythm schwarz/lime XXXL","DONIC polokošile RHYTHM odvádí pot a udržuje pokožku suchou díky Drylite technologii, má barevný přední potisk a jednobarevný zadní díl."
"Donic Poloshirt Rhythm schwarz/lime XXXXL","DONIC polokošile RHYTHM s vícebarevným potiskem zepředu a prostorem pro potisk zezadu, materiál 100% polyester Drylite pro odvod potu."
"Donic Poloshirt Rhythm schwarz/lime XXXXXL","DONIC polokošile RHYTHM s vícebarevným potiskem vpředu, jednobarevná záda, drylite technologie udrží pokožku suchou. Materiál: 100% polyester."
"Donic Poloshirt Rhythm schwarz/rot L","Donic polokošile RHYTHM s vícebarevným potiskem vpředu, jednobarevná záda; Drylite technologie; 100% polyester."
"Donic Poloshirt Rhythm schwarz/rot M","Polokošile DONIC RHYTHM s technologií Drylite, která odvádí pot, přední digitální potisk a jednobarevná záda ideální pro potisk."
"Donic Poloshirt Rhythm schwarz/rot S","DONIC polokošile RHYTHM s digitálním tiskem vpředu a jednobarevným zadním dílem určeným pro potisk. Materiál odvádí pot a udržuje pokožku suchou."
"Donic Poloshirt Rhythm schwarz/rot XL","Polokošile DONIC RHYTHM: Přední strana s vícenásobným digitálním potiskem, jednobarevná zadní strana. Materiál: 100% polyester Drylite."
"Donic Poloshirt Rhythm schwarz/rot XS","DONIC polokošile RHYTHM je z prodyšného polyesteru Drylite, odvádí pot a poskytuje prostor pro potisky."
"Donic Poloshirt Rhythm schwarz/rot XXL","Donic polokošile RHYTHM s vícebarevným potiskem vpředu, prodyšná Drylite technologie udržuje pokožku suchou. Materiál: 100% polyester."
"Donic Poloshirt Rhythm schwarz/rot XXS","Pánská polokošile Donic RHYTHM s digitálním potiskem vpředu, zadní část je jednobarevná. Vyrobeno z prodyšného polyesteru Drylite."
"Donic Poloshirt Rhythm schwarz/rot XXXL","Polotričko DONIC RHYTHM z polyesteru; s digitálním potiskem vpředu a prostorem pro potisk vzadu, s technologií Drylite pro odvod potu."
"Donic Poloshirt Rhythm schwarz/rot XXXXL","DONIC polokošile RHYTHM má vícebarevný tisk vpředu, jednobarevný zadní díl s prostorem pro potisk a Drylite technologii pro odvod potu."
"Donic Poloshirt Rhythm schwarz/rot XXXXXL","Polotričko DONIC RHYTHM: Prodyšná technologie Drylite udržuje hráče suché, přední strana s digitálním potiskem, volná záda pro potisk jména."
"Donic Poloshirt Spider marine/hellblau L","DONIC polokošile SPIDER: dvoubarevná, s digitálním potiskem, Drylite technologie pro odvod potu, materiál 100% polyester."
"Donic Poloshirt Spider marine/hellblau M","DONIC polokošile SPIDER z prodyšného Drylite materiálu, odvádí pot a zaručuje pohodlí. Přední digitální potisk, zadní část volná pro potisk."
"Donic Poloshirt Spider marine/hellblau S","Dvoubarvé polo s digitálním potiskem, prodyšná Drylite technologie udržuje tělo v suchu. Materiál: 100% polyester Drylite."
"Donic Poloshirt Spider marine/hellblau XL","DONIC polokošile SPIDER nabízí dvoubarevný design s digitálním potiskem, ideální pro potisk, s technologií Drylite, která odvádí pot."
"Donic Poloshirt Spider marine/hellblau XS","Polokošile DONIC SPIDER, prodyšná technologie Drylite, odvádí pot, udržuje pokožku suchou, přední strana s digitálním potiskem. "
"Donic Poloshirt Spider marine/hellblau XXL","Dvoubarevné polo DONIC SPIDER s potiskem, vyrobené z prodyšného polyesteru Drylite, odvádí pot a udržuje pokožku v suchu."
"Donic Poloshirt Spider marine/hellblau XXS","Dvoudílné funkční tričko se speciálním potiskem, odvádí pot a udržuje suchou pokožku. Materiál: 100% Polyester Drylite."
"Donic Poloshirt Spider marine/hellblau XXXL","Dvoudílné polokošile s digitálním potiskem a funkční technologií Drylite odvádějící pot. Materiál: 100% polyester Drylite."
"Donic Poloshirt Spider marine/hellblau XXXXL","DONIC polo SPIDER: Dvoubarevné polotriko s digitálním potiskem odvádí pot a udržuje pokožku suchou; ideální pro potisk. 100% polyester Drylite."
"Donic Poloshirt Spider marine/hellblau XXXXXL","Dvoubarvé polo tričko s digitálním potiskem, prodyšné a odvádějící pot, ideální pro potisky s Drylite technologií. "
"Donic Poloshirt Spider rot/schwarz L","DONIC polokošile SPIDER: Dvoubarevná polokošile s digitálním potiskem, ideální pro potisk s technologií Drylite, která odvádí pot a udržuje pokožku suchou."
"Donic Poloshirt Spider rot/schwarz M","Dvoubarevné polo s digitálním potiskem, prodyšné, odvádí pot a udržuje pokožku suchou. Materiál: 100% polyester Drylite."
"Donic Poloshirt Spider rot/schwarz S","DONIC polokošile SPIDER z prodyšného Drylite materiálu, dvoubarevná, digitální potisk vpředu, vhodná pro potisk na zádech."
"Donic Poloshirt Spider rot/schwarz XL","Dvoubarevné polo triko DONIC SPIDER s digitálním potiskem a technologií Drylite pro účinný odvod potu při stolním tenisu."
"Donic Poloshirt Spider rot/schwarz XS","Dvoudílné polo triko s předním digitálním potiskem pro stolní tenis, které odvádí pot díky technologii Drylite a udržuje hráče v suchu."
"Donic Poloshirt Spider rot/schwarz XXL","Polokošile DONIC SPIDER je dvoubarevná s digitálním potiskem, prodyšná technologie Drylite odvádí pot a udrží pokožku suchou."
"Donic Poloshirt Spider rot/schwarz XXS","Dvoubarevné polo s digitálním potiskem a prostorem pro potisk. Drylite technologie odvádí pot a udržuje suchou pokožku."
"Donic Poloshirt Spider rot/schwarz XXXL","Dvoubarevné polo s digitálním potiskem, prodyšná technologie Drylite odvádí pot a udržuje pokožku suchou. 100% polyester."
"Donic Poloshirt Spider rot/schwarz XXXXL","Dvoubarvé polotričko s digitálním potiskem, které odvádí pot díky technologii Drylite a udržuje hráče v suchu. Materiál: 100% polyester."
"Donic Poloshirt Spider rot/schwarz XXXXXL","Pánské polo triko Donic SPIDER s digitálním potiskem a technologií Drylite pro rychlé odvádění potu a suchou pokožku. 100% polyester."
"Donic Poloshirt Spider schwarz/pink L","Dvoubarvé polotričko s digitálním potiskem vpředu. Funkční látka Drylite odvádí pot a udržuje pokožku suchou. Materiál: 100% polyester."
"Donic Poloshirt Spider schwarz/pink M","Dvoubarevné polo tričko s digitálním potiskem vpředu, ideální pro potisk na hrudi. Drylite technologie udržuje pokožku suchou."
"Donic Poloshirt Spider schwarz/pink S","Dvojbarevné polo s digitálním potiskem vpředu, prodyšná technologie Drylite udržuje pokožku suchou. Materiál: 100% polyester Drylite."
"Donic Poloshirt Spider schwarz/pink XL","DONIC polokošile SPIDER: Dvoubarevné polo s digitálním potiskem vpředu a prostorem pro potisky vzadu, funkce Drylite odvádí pot a udržuje pokožku suchou."
"Donic Poloshirt Spider schwarz/pink XS","Polotričko DONIC SPIDER kombinuje dvoubarevný design s digitálním potiskem, odvádí pot a udržuje pokožku suchou díky technologii Drylite."
"Donic Poloshirt Spider schwarz/pink XXL","Dvousložkové polo s digitálním potiskem na přední straně, s prostorem pro potisk na zadní straně. Materiál: 100% polyester Drylite."
"Donic Poloshirt Spider schwarz/pink XXS","Dvoubarevné polotriko s digitálním potiskem, které odvádí pot a udržuje hráče v suchu. Materiál: 100% polyester Drylite."
"Donic Poloshirt Spider schwarz/pink XXXL","DONIC polokošile SPIDER pro stolní tenis s prodyšnou technologií Drylite, která odvádí pot a udržuje pokožku suchou. 100% polyester."
"Donic Poloshirt Spider schwarz/pink XXXXL","Dvoubarevné polo triko s digitálním potiskem vpředu, prodyšná technologie Drylite odvádí pot a udržuje pokožku suchou."
"Donic Poloshirt Spider schwarz/pink XXXXXL","Dvoubarevné polo triko s digitálním potiskem vpředu a funkční technologií Drylite, která odvádí pot. 100% polyester."
